,CASE#,CHRG_DESC,PREM_DESC,ADDRESS,DATE,TIME,DOW,DIST,CASE_NUM,DIST`,CASE_NU,CASE_#
1320,19042156.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,820 ORANGE ST,20191019,856,SAT,7.0,,,,
1321,19041384.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,342 EXCHANGE ST,20191014,824,MON,8.0,,,,
1322,19041989.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,243 WALLACE ST,20191018,547,FRI,8.0,,,,
1323,19041683.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,291 FERRY ST,20191015,2149,TUE,8.0,,,,
1324,19042242.0,ROBBERY,CONVENIENCE STORE,267 GRAND AVE,20191019,2237,SAT,8.0,,,,
1325,19042266.0,ROBBERY,RESIDENCE/HOME,"32 WOLCOTT ST, FL01",20191020,241,SUN,8.0,,,,
1326,19041947.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,669 WOODWARD AVE,20191017,1709,THU,9.0,,,,
1327,19042280.0,BURGLARY-BREAKING & ENTERING,STREET/HIGHWAY/ALLEYWAY,HEMINGWAY ST & RUSSELL ST,20191020,927,SUN,9.0,,,,
1328,19041769.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,326 ROSEWOOD AVE,20191016,1546,WED,9.0,,,,
1329,19041922.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,"120 HEMINGWAY ST, 6",20191017,1306,THU,9.0,,,,
1330,19042279.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,"36 CLIFTON ST, FL01",20191020,919,SUN,9.0,,,,
1331,19041551.0,FIREARM DISCHARGE (WEAPON LAW V,SOTLRAETEIOT/NH)IGHWAY/ALLEYWAY,222 SHERMAN AVE,20191015,529,TUE,10.0,,,,
1332,19038167.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,1745 ELLA T GRASSO BLVD,20191018,1713,FRI,10.0,,,,
1333,19041386.0,ROBBERY,GROCERY/SUPERMARKET,675 ELM ST,20191014,844,MON,10.0,,,,
1334,19041544.0,ROBBERY WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,461 EDGEWOOD AVE,20191015,225,TUE,10.0,,,,
1335,19045780.0,BURGLARY-BREAKING & ENT,RREISNIGDENCE/HOME,267 ORANGE ST,20191112,1937,TUE,1.0,,,,
1336,19045628.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,47 COURT ST,20191111,2228,MON,1.0,,,,
1337,19045642.0,BURGLARY-BREAKING & ENTERING,SERVICE/GAS STATION,1474 WHALLEY AVE,20191112,225,TUE,2.0,,,,
1338,19045947.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,219 FITCH ST,20191113,1902,WED,2.0,,,,
1339,19045893.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,879 WHALLEY AVE,20191113,1531,WED,2.0,,,,
1340,19045583.0,MOTOR VEHICLE THEFT (NH STEAL),CONVENIENCE STORE,112 AMITY RD,20191111,1531,MON,2.0,,,,
1341,19046454.0,MOTOR VEHICLE THEFT (NH STEAL),CONVENIENCE STORE,1296 WHALLEY AVE,20191117,1950,SUN,2.0,,,,
1342,19045711.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,200 HARBOUR CLOSE,20191112,1309,TUE,3.0,,,,
1343,19046259.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,46 KIMBERLY AVE,20191115,1915,FRI,3.0,,,,
1344,19046180.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,50 HOWE ST,20191115,956,FRI,4.0,,,,
1345,19045562.0,MOTOR VEHICLE THEFT (NH ST,APAL)RKING LOT / GARAGE,574 GEORGE ST,20191111,1458,MON,4.0,,,,
1346,19046361.0,AGGRAVATED ASSAULT,PARKING LOT / GARAGE,"281 DAVENPORT AVE, 2FL",20191116,1959,SAT,5.0,,,,
1347,19045617.0,ASSAULT WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,READ ST & NEWHALL ST,20191111,2241,MON,7.0,,,,
1348,19045654.0,BURGLARY-BREAKING & ENTERING,PARKING LOT / GARAGE,99 LINDEN ST,20191112,808,TUE,7.0,,,,
1349,19046154.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,16 EDWARDS ST,20191115,127,FRI,7.0,,,,
1350,19045961.0,FIREARM DISCHARGE (WEAPON LAW,VPAIORLKAITNIGO NLO) T / GARAGE,170 SHELTON AVE,20191113,2208,WED,7.0,,,,
1351,19046080.0,FIREARM DISCHARGE (WEAPON LAW,VSTIORLEAETI/OHNIG)HWAY/ALLEYWAY,211 SHELTON AVE,20191114,1607,THU,7.0,,,,
1352,19045927.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,"133 BISHOP ST, FL03",20191113,1828,WED,7.0,,,,
1353,19046306.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,51 AVON ST,20191116,739,SAT,7.0,,,,
1354,19046404.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,74 CANNER ST,20191117,114,SUN,7.0,,,,
1355,19046419.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,"178 LINDEN ST, APTG2",20191117,1200,SUN,7.0,,,,
1356,19045720.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,862 ORANGE ST,20191112,1443,TUE,7.0,,,,
1357,19046300.0,ROBBERY WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,NEWHALL ST & LANDER,S2T0191116,414,SAT,7.0,,,,
1358,19045535.0,BURGLARY-BREAKING & ENTERI,RGESIDENCE/HOME,"165 JAMES ST, FL03",20191111,1050,MON,8.0,,,,
1359,19045715.0,BURGLARY-BREAKING & ENTERI,RGESIDENCE/HOME,"165 JAMES ST, FL01",20191112,1310,TUE,8.0,,,,
1360,19046185.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,"54 CHAMBERS ST, FL03",20191115,831,FRI,8.0,,,,
1361,19045597.0,MOTOR VEHICLE THEFT (NH STE,LST) REET/HIGHWAY/ALLEYWAY,185 ENGLISH ST,20191111,1716,MON,8.0,,,,
1362,19046437.0,ROBBERY,PARKING LOT / GARAGE,"240 CLINTON AVE, 2",20191117,2133,SUN,8.0,,,,
1363,19045609.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,E FERRY ST & FARREN AVE,20191111,1834,MON,9.0,,,,
1364,19045966.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,51 FARREN AVE,20191113,2336,WED,9.0,,,,
1365,19045897.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,35 HOWARD ST,20191113,1348,WED,9.0,,,,
1366,19045894.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,171 RUSSELL ST,20191113,1401,WED,9.0,,,,
1367,19045966.0,FIREARM DISCHARGE (WEAPON LAW,SVTIORELAET/IHOING)HWAY/ALLEYWAY,51 FARREN AVE,20191113,2336,WED,9.0,,,,
1368,19046115.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,100 HEMINGWAY ST,20191114,1857,THU,9.0,,,,
1369,19045474.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,177 LEXINGTON AVE,20191111,325,MON,9.0,,,,
1370,19045602.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,585 QUINNIPIAC AVE,20191111,1755,MON,9.0,,,,
1371,19045940.0,LARCENY-FROM VEHICLE,SCHOOL-PRESCHOOL THRU 12TH,185 BARNES AVE,20191113,1931,WED,9.0,,,,
1372,19046115.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,100 HEMINGWAY ST,20191114,1857,THU,9.0,,,,
1373,19045876.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,83 HIGHVIEW LN,20191113,1320,WED,9.0,,,,
1374,19046272.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,"167 OLD FOXON RD, APT428",20191115,2036,FRI,9.0,,,,
1375,19045848.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"293 NORTON ST, A6",20191113,1052,WED,10.0,,,,
1376,19046079.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,"695 ELM ST, 2ND",20191114,1730,THU,10.0,,,,
1377,19046078.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,"693 ELM ST, 695",20191114,1259,THU,10.0,,,,
1378,19045883.0,ROBBERY WITH A FIREARM,BANK/ SAVINGS LOAN,388 WHALLEY AVE,20191113,1517,WED,10.0,,,,
1379,19026643.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"152 TEMPLE ST, APT1",20190709,1149,TUE,1.0,,,,
1380,19026722.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,284 ORANGE ST,20190710,2001,WED,1.0,,,,
1381,19026924.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,31 LEVEL ST,20190711,652,THU,2.0,,,,
1382,19027368.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,66 VISTA TER,20190713,1607,SAT,2.0,,,,
1383,19026997.0,FIREARM DISCHARGE (WEAPON LAW VIOLATI,RNE)SIDENCE/HOME,"6 CATHERINE WAY, C",20190711,1214,THU,2.0,,,,
1384,19026627.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,116 S GENESEE ST,20190709,1222,TUE,2.0,,,,
1385,19026564.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,843 WHALLEY AVE,20190708,1816,MON,2.0,,,,
1386,19026579.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,"247 ALDEN AVE, 1",20190708,2156,MON,2.0,,,,
1387,19026782.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,345 MCKINLEY AVE,20190710,1121,WED,2.0,,,,
1388,19027555.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,42 MCKINLEY AVE,20190714,2120,SUN,2.0,,,,
1389,19027122.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,49 GREEN HILL TER,20190712,1113,FRI,2.0,,,,
1390,19026809.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,23 VICTORY DR,20190710,1346,WED,2.0,,,,
1391,19026445.0,AGGRAVATED ASSAULT,RESIDENCE/HOME,"26 HALLOCK AVE, FL02",20190708,31,MON,3.0,,,,
1392,19027561.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,143 LAMBERTON ST,20190714,2202,SUN,3.0,,,,
1393,19026635.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,98 UNION AVE,20190709,948,TUE,3.0,,,,
1394,19027278.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,"269 GREENWICH AVE, FL02",20190713,330,SAT,3.0,,,,
1395,19026970.0,FIREARM DISCHARGE (WEAPON LAW VIOLATI,SNT)REET/HIGHWAY/ALLEYWAY,284 WHALLEY AVE,20190711,1217,THU,4.0,,,,
1396,19026733.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,"52 HOWE ST, APT437",20190710,122,WED,4.0,,,,
1397,19027258.0,ASSAULT WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,"88 DAGGETT ST, APT1",20190712,2326,FRI,5.0,,,,
1398,19027084.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,SHELTON AVE & READ ST,20190711,2125,THU,7.0,,,,
1399,19027101.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,381 HUNTINGTON ST,20190712,317,FRI,7.0,,,,
1400,19027562.0,INTIMIDATION WITH A WEAPON,RESIDENCE/HOME,"83 DIVISION ST, 1ST FL",20190714,2334,SUN,7.0,,,,
1401,19026700.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,59 TRUMBULL ST,20190709,1755,TUE,7.0,,,,
1402,19026623.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,196 FOSTER ST,20190709,1140,TUE,7.0,,,,
1403,19026804.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,264 NEWHALL ST,20190710,1150,WED,7.0,,,,
1404,19027131.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,540 WHITNEY AVE,20190712,1133,FRI,7.0,,,,
1405,19027188.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"185 EDWARDS ST, APT1",20190712,1342,FRI,7.0,,,,
1406,19026570.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,138 HAZEL ST,20190708,1855,MON,7.0,,,,
1407,19027550.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,"29 ELD ST, 1/2",20190714,2113,SUN,7.0,,,,
1408,19027386.0,ASSAULT WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,PECK ST & BLATCHLEY AVE,20190713,1907,SAT,8.0,,,,
1409,19026490.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,338 FRONT ST,20190708,1026,MON,8.0,,,,
1410,19026506.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"227 LLOYD ST, 1",20190709,957,TUE,8.0,,,,
1411,19027043.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"620 FERRY ST, FL01",20190711,1736,THU,8.0,,,,
1412,19027302.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"153 POPLAR ST, FL03L",20190713,1104,SAT,8.0,,,,
1413,19027425.0,INTIMIDATION WITH A WEAPON,RESIDENCE/HOME,"272 PECK ST, FL01",20190713,2304,SAT,8.0,,,,
1414,19026992.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,FRONT ST,20190712,906,FRI,8.0,,,,
1415,19026449.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,133 POPLAR ST,20190708,105,MON,8.0,,,,
1416,19027036.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,25 MYRON ST,20190711,1643,THU,9.0,,,,
1417,19026484.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,121 LEXINGTON AVE,20190708,954,MON,9.0,,,,
1418,19026757.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,21 ESSEX ST,20190710,1004,WED,9.0,,,,
1419,19027134.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,"171 LIGHTHOUSE RD, B",20190712,926,FRI,9.0,,,,
1420,19026709.0,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,390 FOXON BLVD,20190709,1931,TUE,9.0,,,,
1421,19026874.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,597 MIDDLETOWN AVE,20190710,1649,WED,9.0,,,,
1422,19026927.0,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,261 E GRAND AVE,20190711,725,THU,9.0,,,,
1423,19027479.0,AGGRAVATED ASSAULT,SPECIALITY STORE,418 WHALLEY AVE,20190714,1057,SUN,10.0,,,,
1424,19026615.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,395 ELLSWORTH AVE,20190709,853,TUE,10.0,,,,
1425,19026547.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,WHALLEY AVE & SHERMAN AVE,20190708,1707,MON,10.0,,,,
1426,19049089.0,AGGRAVATED ASSAULT,STREET/HIGHWAY/ALLEYWAY,84 ORANGE ST,20191207,143,SAT,1.0,,,,
1427,19048870.0,INTIMIDATION WITH A WEAP,SNTREET/HIGHWAY/ALLEYWAY,260 CROWN ST,20191206,125,FRI,1.0,,,,
1428,19048640.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,214 WOOSTER ST,20191204,1411,WED,1.0,,,,
1429,19048752.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,275 S ORANGE ST,20191205,1041,THU,1.0,,,,
1430,19048694.0,MOTOR VEHICLE THEFT (NH,TSETARLE)ET/HIGHWAY/ALLEYWAY,954 CHAPEL ST,20191204,1846,WED,1.0,,,,
1431,19048321.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,25 LONG HILL TER,20191202,428,MON,2.0,,,,
1432,19048408.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"54 ADELINE ST, FL01",20191202,1748,MON,3.0,,,,
1433,19048587.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,180 HOWARD AVE,20191204,621,WED,3.0,,,,
1434,19048650.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,WASHINGTON AVE & PUTNA,S2T0191204,1533,WED,3.0,,,,
1435,19048369.0,AGGRAVATED ASSAULT,RESIDENCE/HOME,"55 NORTON ST, 4",20191202,1515,MON,4.0,,,,
1436,19049243.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,30 WHALLEY AVE,20191208,1131,SUN,4.0,,,,
1437,19048551.0,MURDER & NON NEGLIGENT M,RSELSAIDUEGNHCTEE/HROME,"90 PARK ST, APT24",20191203,1912,TUE,4.0,,,,
1438,19048440.0,ASSAULT WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,20 YORK ST,20191202,2302,MON,5.0,,,,
1439,19049194.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,140 LEGION AVE,20191207,2203,SAT,5.0,,,,
1440,19048469.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,6 ADAM CLAYTON PO,2E0L19L1 P2L03,825,TUE,6.0,,,,
1441,19048602.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"68 BISHOP ST, UNIT2",20191204,817,WED,7.0,,,,
1442,19048739.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"40 SHELTON AVE, FL03",20191205,731,THU,7.0,,,,
1443,19049102.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,274 OGDEN ST,20191207,701,SAT,7.0,,,,
1444,19048662.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"1050 STATE ST, APT442",20191204,1935,WED,7.0,,,,
1445,19049238.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,826 ORANGE ST,20191208,946,SUN,7.0,,,,
1446,19049262.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"187 BRADLEY ST, APT2",20191208,1352,SUN,7.0,,,,
1447,19048754.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,750 WHITNEY AVE,20191205,1031,THU,7.0,,,,
1448,19048727.0,AGGRAVATED ASSAULT,CONVENIENCE STORE,STATE ST & MAY ST,20191205,133,THU,7.0,,,,
1449,19049099.0,BURGLARY-BREAKING & ENTERI,RGESTAURANT,585 LOMBARD ST,20191207,513,SAT,8.0,,,,
1450,19048467.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,97 CHAPEL ST,20191203,708,TUE,8.0,,,,
1451,19048329.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,1 BREWERY SQ,20191202,820,MON,8.0,,,,
1452,19049225.0,MOTOR VEHICLE THEFT (NH STE,LST) REET/HIGHWAY/ALLEYWAY,371 GRAND AVE,20191207,2254,SAT,8.0,,,,
1453,19049222.0,ROBBERY,PARKING LOT / GARAGE,184 BLATCHLEY AVE,20191208,226,SUN,8.0,,,,
1454,19048422.0,ROBBERY WITH A FIREARM,STREET/HIGHWAY/ALLEYWAY,MALTBY PL & GRAND AVE,20191202,1909,MON,8.0,,,,
1455,19048849.0,ASSAULT WITH A FIREARM,PARKING LOT / GARAGE,"1435 QUINNIPIAC AVE, APT27",20191205,2019,THU,9.0,,,,
1456,19049037.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,10 TERRACE ST,20191206,1838,FRI,9.0,,,,
1457,19048374.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,9 TOWNSEND AVE,20191202,1544,MON,9.0,,,,
1458,19048584.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,115 MORRIS AVE,20191204,404,WED,9.0,,,,
1459,19048888.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,25 SHOREHAM RD,20191206,855,FRI,9.0,,,,
1460,19048335.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,273 RUSSELL ST,20191202,933,MON,9.0,,,,
1461,19048358.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,60 DONNA DR,20191202,1153,MON,9.0,,,,
1462,19048811.0,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,1423 QUINNIPIAC AVE,20191205,1706,THU,9.0,,,,
1463,19048606.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"293 NORTON ST, APTB7",20191204,944,WED,10.0,,,,
1464,19048620.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,21 YOUNG ST,20191204,1127,WED,10.0,,,,
1465,19048720.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,43 W PARK AVE,20191204,2313,WED,10.0,,,,
1466,19048824.0,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,283 BLAKE ST,20191205,1826,THU,10.0,,,,
1467,19048578.0,ROBBERY,PARKING LOT / GARAGE,WHALLEY AVE & SHERMA,2A0V19E1203,2302,TUE,10.0,,,,
1468,19048576.0,ROBBERY WITH A FIREARM,RESTAURANT,470 WHALLEY AVE,20191204,35,WED,10.0,,,,
1469,19048526.0,ROBBERY WITH A FIREARM,SPECIALITY STORE,55 WHALLEY AVE,20191203,1646,TUE,10.0,,,,
1470,20002571.0,BURGLARY-BREAKING & ENT,RREISNIGDENCE/HOME,"44 ORANGE ST, APT901",20200116,744,THU,1.0,,,,
1471,20003008.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,CHAPEL ST & TEMPLE ST,20200117,1844,FRI,1.0,,,,
1472,20003142.0,MOTOR VEHICLE THEFT (NH,TSETARLE)ET/HIGHWAY/ALLEYWAY,956 CHAPEL ST,20200118,1619,SAT,1.0,,,,
1473,20002030.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"492 FOUNTAIN ST, APTC1",20200113,748,MON,2.0,,,,
1474,20002087.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,37 VICTORY DR,20200113,1235,MON,2.0,,,,
1475,20002896.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,42 ANTHONY ST,20200117,1440,FRI,2.0,,,,
1476,20002106.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,5 MILLER`S MEWS,20200113,1500,MON,2.0,,,,
1477,20002785.0,BURGLARY-BREAKING & ENTERING,RESTAURANT,84 KIMBERLY AVE,20200116,2348,THU,3.0,,,,
1478,20002492.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,600 LONG WHARF DR,20200115,1710,WED,3.0,,,,
1479,20002193.0,INTIMIDATION WITH A WEAPON,RESIDENCE/HOME,2 DERBY AVE,20200113,2129,MON,4.0,,,,
1480,20002834.0,LARCENY-FROM VEHICLE,SCHOOL-PRESCHOOL THRU 12TH,1265 CHAPEL ST,20200117,1038,FRI,4.0,,,,
1481,20002779.0,MOTOR VEHICLE THEFT (NH ST,ASELR) VICE/GAS STATION,284 WHALLEY AVE,20200117,25,FRI,4.0,,,,
1482,20002606.0,LARCENY-FROM VEHICLE,STREET/HIGHWAY/ALLEYWAY,31 GREENWOOD ST,20200116,1104,THU,5.0,,,,
1483,20002024.0,MOTOR VEHICLE THEFT (NH STEAL),PARKING LOT / GARAGE,140 LEGION AVE,20200113,819,MON,5.0,,,,
1484,20002784.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALL,Y70W OARYCHARD PL,20200116,2347,THU,6.0,,,,
1485,20002410.0,ROBBERY,STREET/HIGHWAY/ALL,YDWIXAWYELL AVE & MUN,2O0N2 0S0T115,1027,WED,6.0,,,,
1486,20002784.0,ROBBERY,STREET/HIGHWAY/ALL,Y70W OARYCHARD PL,20200116,2347,THU,6.0,,,,
1487,20002185.0,AGGRAVATED ASSAULT,CONVENIENCE STORE,1314 STATE ST,20200113,1955,MON,7.0,,,,
1488,20002823.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,65 CANNER ST,20200117,930,FRI,7.0,,,,
1489,20002123.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,320 SHELTON AVE,20200113,1751,MON,7.0,,,,
1490,20002821.0,BURGLARY-BREAKING & ENTERING,PARKING LOT / GARAGE,85 EVERIT ST,20200117,916,FRI,7.0,,,,
1491,20002890.0,BURGLARY-BREAKING & ENTERING,RESIDENCE/HOME,"284 WILLOW ST, APT3",20200117,1403,FRI,7.0,,,,
1492,20003161.0,BURGLARY-BREAKING & ENTERING,OTHER/UNKNOWN,516 ORANGE ST,20200118,1907,SAT,7.0,,,,
1493,20003029.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,682 WHITNEY AVE,20200117,2013,FRI,7.0,,,,
1494,20002407.0,MOTOR VEHICLE THEFT (NH STEAL),RESIDENCE/HOME,550 PROSPECT ST,20200115,1023,WED,7.0,,,,
1495,20002444.0,MOTOR VEHICLE THEFT (NH STEAL),STREET/HIGHWAY/ALLEYWAY,283 WILLOW ST,20200115,1522,WED,7.0,,,,
1496,20002195.0,ROBBERY,CONVENIENCE STORE,1312 STATE ST,20200114,23,TUE,7.0,,,,
1497,20002567.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,1312 STATE ST,20200116,545,THU,7.0,,,,
1498,20002759.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,BASSETT ST & DIXWELL,2V0E200116,1958,THU,7.0,,,,
1499,20002327.0,BURGLARY-BREAKING & ENTERI,PGARKING LOT / GARAGE,150 BLATCHLEY AVE,20200114,2050,TUE,8.0,,,,
1500,20003231.0,INTIMIDATION WITH A WEAPON,STREET/HIGHWAY/ALLEYWAY,FRANKLIN ST & GRAND AVE,20200119,1324,SUN,8.0,,,,
1501,20002239.0,LARCENY-FROM VEHICLE,RESIDENCE/HOME,"105 E PEARL ST, FL01",20200114,952,TUE,8.0,,,,
1502,20002388.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,368 FERRY ST,20200115,836,WED,8.0,,,,
1503,20002399.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,483 EAST ST,20200115,900,WED,8.0,,,,
1504,20002621.0,LARCENY-FROM VEHICLE,PARKING LOT / GARAGE,"56 HOUSTON ST, FL01",20200116,1147,THU,8.0,,,,
1505,20002403.0,MOTOR VEHICLE THEFT (NH STE,LST) REET/HIGHWAY/ALLEYWAY,"529 LOMBARD ST, FL01",20200115,750,WED,8.0,,,,
1506,20003234.0,ROBBERY,STREET/HIGHWAY/ALLEYWAY,85 FERRY ST,20200119,1511,SUN,8.0,,,,
1507,20003198.0,ROBBERY WITH A FIREARM,RESIDENCE/HOME,480 FERRY ST,20200119,338,SUN,8.0,,,,
1508,20002167.0,MOTOR VEHICLE THEFT (NH STE,LST) REET/HIGHWAY/ALLEYWAY,BAILEY S T,20200113,1805,MON,8.0,,,,
